emp_no,dept_no,dept_name,first_name,last_name,gender,hire_date,salary,title
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,66839,"Senior Staff"
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,68823,"Senior Staff"
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,70146,"Senior Staff"
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,40000,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,41580,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,44695,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,45442,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,49385,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,53449,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,57927,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,60747,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,61218,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,60773,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,64693,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,64555,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,66839,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,68823,Staff
33743,d009,"Customer Service",Bodh,Junet,M,1988-05-17,70146,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,40000,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,40566,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,40864,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,45314,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,49511,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,49482,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,52568,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,55081,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,58165,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,61817,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,64783,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,66100,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,67385,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,70314,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,72480,"Senior Staff"
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,40000,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,40566,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,40864,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,45314,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,49511,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,49482,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,52568,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,55081,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,58165,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,61817,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,64783,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,66100,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,67385,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,70314,Staff
33768,d009,"Customer Service",Karoline,Fontan,M,1987-08-24,72480,Staff
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,95999,"Senior Staff"
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,97416,"Senior Staff"
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,101425,"Senior Staff"
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,102524,"Senior Staff"
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,105693,"Senior Staff"
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,108480,"Senior Staff"
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,110498,"Senior Staff"
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,95999,Staff
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,97416,Staff
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,101425,Staff
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,102524,Staff
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,105693,Staff
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,108480,Staff
33779,d009,"Customer Service",Adin,Stasinski,M,1995-09-06,110498,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,59077,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,58792,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,59187,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,59058,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,59389,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,61219,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,61292,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,64758,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,64856,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,66752,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,69811,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,69975,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,70099,"Senior Staff"
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,59077,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,58792,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,59187,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,59058,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,59389,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,61219,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,61292,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,64758,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,64856,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,66752,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,69811,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,69975,Staff
33796,d009,"Customer Service",Vidar,Claffy,F,1989-10-17,70099,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,40000,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,39646,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,44131,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,47436,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,51100,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,53265,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,54309,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,55448,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,59518,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,60088,"Senior Staff"
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,40000,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,39646,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,44131,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,47436,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,51100,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,53265,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,54309,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,55448,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,59518,Staff
33801,d009,"Customer Service",Georgi,Sluis,F,1992-08-28,60088,Staff
33804,d009,"Customer Service",Kiyomitsu,Nooteboom,F,1997-03-01,66725,Staff
33804,d009,"Customer Service",Kiyomitsu,Nooteboom,F,1997-03-01,68010,Staff
33804,d009,"Customer Service",Kiyomitsu,Nooteboom,F,1997-03-01,68043,Staff
33804,d009,"Customer Service",Kiyomitsu,Nooteboom,F,1997-03-01,69072,Staff
33814,d009,"Customer Service",Hairong,Androutsos,F,1988-04-21,73352,Staff
33814,d009,"Customer Service",Hairong,Androutsos,F,1988-04-21,77125,Staff
33814,d009,"Customer Service",Hairong,Androutsos,F,1988-04-21,81539,Staff
33814,d009,"Customer Service",Hairong,Androutsos,F,1988-04-21,85583,Staff
33814,d009,"Customer Service",Hairong,Androutsos,F,1988-04-21,89323,Staff
33814,d009,"Customer Service",Hairong,Androutsos,F,1988-04-21,93660,Staff
33814,d009,"Customer Service",Hairong,Androutsos,F,1988-04-21,97243,Staff
33814,d009,"Customer Service",Hairong,Androutsos,F,1988-04-21,98839,Staff
33814,d009,"Customer Service",Hairong,Androutsos,F,1988-04-21,100682,Staff
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,53772,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,57386,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,59591,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,63744,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,64302,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,66837,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,71219,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,75173,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,77173,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,79951,"Senior Staff"
33842,d009,"Customer Service",Shuji,Hiroyama,F,1991-11-04,84260,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,44112,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,46092,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,46704,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,48971,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,52664,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,52532,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,55524,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,59536,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,61255,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,65399,"Senior Staff"
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,44112,Staff
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,46092,Staff
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,46704,Staff
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,48971,Staff
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,52664,Staff
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,52532,Staff
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,55524,Staff
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,59536,Staff
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,61255,Staff
33859,d009,"Customer Service",Weiye,Improta,M,1991-04-20,65399,Staff
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,89526,"Senior Staff"
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,92810,"Senior Staff"
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,96624,"Senior Staff"
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,100567,"Senior Staff"
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,104224,"Senior Staff"
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,107699,"Senior Staff"
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,110581,"Senior Staff"
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,111891,"Senior Staff"
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,89526,Staff
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,92810,Staff
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,96624,Staff
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,100567,Staff
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,104224,Staff
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,107699,Staff
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,110581,Staff
33869,d009,"Customer Service",Masato,Lukaszewicz,F,1994-01-09,111891,Staff
33884,d009,"Customer Service",Tristan,Erbe,M,1987-02-16,40000,Staff
33884,d009,"Customer Service",Tristan,Erbe,M,1987-02-16,41173,Staff
33884,d009,"Customer Service",Tristan,Erbe,M,1987-02-16,43570,Staff
33884,d009,"Customer Service",Tristan,Erbe,M,1987-02-16,44071,Staff
33884,d009,"Customer Service",Tristan,Erbe,M,1987-02-16,46814,Staff
33884,d009,"Customer Service",Tristan,Erbe,M,1987-02-16,47991,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,56569,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,60997,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,62759,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,64937,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,67516,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,68375,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,72416,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,73381,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,76792,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,77461,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,80032,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,83418,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,85944,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,87442,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,87881,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,92277,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,95520,"Senior Staff"
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,56569,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,60997,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,62759,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,64937,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,67516,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,68375,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,72416,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,73381,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,76792,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,77461,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,80032,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,83418,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,85944,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,87442,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,87881,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,92277,Staff
33886,d009,"Customer Service",Sudharsan,Heping,M,1985-08-19,95520,Staff
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,40000,"Senior Staff"
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,40538,"Senior Staff"
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,43961,"Senior Staff"
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,44922,"Senior Staff"
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,45898,"Senior Staff"
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,47436,"Senior Staff"
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,47516,"Senior Staff"
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,49455,"Senior Staff"
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,53568,"Senior Staff"
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,40000,Staff
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,40538,Staff
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,43961,Staff
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,44922,Staff
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,45898,Staff
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,47436,Staff
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,47516,Staff
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,49455,Staff
33896,d009,"Customer Service",Jianhao,Falco,M,1989-07-03,53568,Staff
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,40000,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,40620,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,43885,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,46971,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,48678,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,48186,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,50799,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,54817,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,57067,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,56939,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,60481,"Senior Staff"
33897,d009,"Customer Service",Mayuri,Bondorf,M,1990-07-29,64442,"Senior Staff"
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,53738,"Senior Staff"
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,54519,"Senior Staff"
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,57750,"Senior Staff"
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,58411,"Senior Staff"
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,59898,"Senior Staff"
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,62041,"Senior Staff"
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,62653,"Senior Staff"
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,53738,Staff
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,54519,Staff
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,57750,Staff
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,58411,Staff
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,59898,Staff
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,62041,Staff
33898,d009,"Customer Service",Ziva,Lorch,F,1995-01-28,62653,Staff
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,40000,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,40369,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,42245,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,44524,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,45037,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,49470,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,52834,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,56461,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,60638,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,60568,"Senior Staff"
33959,d009,"Customer Service",Karlis,Chandrasekhar,M,1990-01-17,65008,"Senior Staff"
33965,d009,"Customer Service",Renee,Rikino,M,1989-01-02,40000,"Senior Staff"
33965,d009,"Customer Service",Renee,Rikino,M,1989-01-02,39810,"Senior Staff"
33965,d009,"Customer Service",Renee,Rikino,M,1989-01-02,43207,"Senior Staff"
33965,d009,"Customer Service",Renee,Rikino,M,1989-01-02,44014,"Senior Staff"
33965,d009,"Customer Service",Renee,Rikino,M,1989-01-02,47238,"Senior Staff"
33976,d009,"Customer Service",Shrikanth,Luke,F,1987-01-15,40000,"Senior Staff"
33976,d009,"Customer Service",Shrikanth,Luke,F,1987-01-15,40366,"Senior Staff"
33976,d009,"Customer Service",Shrikanth,Luke,F,1987-01-15,42898,"Senior Staff"
33976,d009,"Customer Service",Shrikanth,Luke,F,1987-01-15,46181,"Senior Staff"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,47451,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,49422,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,50317,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,51516,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,52779,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,56163,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,56406,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,55913,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,56714,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,59614,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,61808,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,65511,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,69702,Engineer
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,47451,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,49422,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,50317,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,51516,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,52779,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,56163,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,56406,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,55913,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,56714,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,59614,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,61808,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,65511,"Senior Engineer"
33981,d009,"Customer Service",Kazuhiko,Ladret,M,1989-12-29,69702,"Senior Engineer"
33990,d009,"Customer Service",Val,Showalter,F,1986-04-02,40000,Staff
33990,d009,"Customer Service",Val,Showalter,F,1986-04-02,42828,Staff
33990,d009,"Customer Service",Val,Showalter,F,1986-04-02,44432,Staff
33990,d009,"Customer Service",Val,Showalter,F,1986-04-02,45163,Staff
33990,d009,"Customer Service",Val,Showalter,F,1986-04-02,44757,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,40000,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,41592,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,41464,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,44229,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,46864,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,47596,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,49055,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,51041,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,54094,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,54888,"Senior Staff"
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,40000,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,41592,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,41464,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,44229,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,46864,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,47596,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,49055,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,51041,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,54094,Staff
33999,d009,"Customer Service",Mohit,Jahnichen,M,1991-01-22,54888,Staff
34008,d009,"Customer Service",Manibrata,Danecki,M,1985-05-26,46740,Staff
34008,d009,"Customer Service",Manibrata,Danecki,M,1985-05-26,50318,Staff
34008,d009,"Customer Service",Manibrata,Danecki,M,1985-05-26,53549,Staff
34037,d009,"Customer Service",Mitsuyuki,Herbst,F,1992-09-11,40000,"Senior Staff"
34037,d009,"Customer Service",Mitsuyuki,Herbst,F,1992-09-11,42909,"Senior Staff"
